text,label,language
can we say cookfest will start later around mid see how reaching from rd place to nd is votes coming from,0,English
kung ako ay tatanungin iboboto wala parin tatlo nalang siguro ang pagpipilian nlang,0,Filipino
lawyer votes went to in vcm testing via,0,English
me too he will always be my candidate just feel that deserves more than what he is getting,0,English
bat ganun naririnig ko palang yung napapamura na ako,1,Filipino
you just lost but in the first place doubt that he will win it next year,0,English
in photo rep pacquiao and princess jacel kiram joined boodle fight after an event in tagum city,0,English
tangina nung mga memes ngayong black saturday pota naman,1,Filipino
in an all star cast or is no match to salceda,0,English
is on the top and is on nd so it means pwedeng magkaroon ng hokus pokus dayaan if ever,0,English
hindi po ako naniniwalang magkalapit si at duterts this elections is vs srsly,0,English
partly to blame for mrt woes,0,English
lots of anti commercials airing recently guess we partly have to thank the mrt for that,1,English
naiinis ka ba sa commercial ni,0,Filipino
nilinaw na mas malala kung magiging presidente si kaysa,0,English
how much do you hate me from to with means you totally despise me,1,English
shudaap please,1,English
partial and unofficial results of ppcrv,0,English
bading yun parang si hahahaha,1,Filipino
tama si walang kasalanan si bapa sajid ampatuan at wala siya doon nung nangyari yun,0,Filipino
full video answers questions from up los ba os students via,0,English
wala ka ng pera ubos na kakabili ng artista nation,1,Filipino
if and run for the same post in wala na mahahati boto for sure si nognog pandak laki sa hirap mananalo tandem na,1,Filipino
diba si unang nag announce na tatakbo kesa kay tapos binawi biglang si naman nag announce tama ba,0,Filipino
ayan na ang sumpa ng langit sa iyo,1,Filipino
makes me sick,1,English
toni ano ang katangian niyo kung kaya dapat kayong maging big winner nognog pandak at laki sa hirap,0,Filipino
why is silent on this dahil siya ang may pakana slams palace inaction on,0,English
anong kinalaman nung namatay ang nanay niya ng maaga what wag ako iba na lang,1,Filipino
ito ang pagkakaiba ng mga presidentiable sa issue natin laban sa china tungkol sa west phil sea,0,Filipino
seeing anti makes me think ano kayo maka di bale sana kung kayo mejo respected parin,0,English
am getting tired of seeing on the telly,0,English
anak ng putakte tatlong debate na ang lumipas pero hanggang ngayon si pa lang ang eliminated sa listahan ko,1,Filipino
toni ano ang katangian niyo kung kaya dapat kayong maging big winner nognog pandak at laki sa hirap,0,Filipino
siguro kung hindi tumakbo si at nagsanib pwersa sila ni may laban sila kay,0,Filipino
is always ready when it comes to debates hope it comes from experience and not from mere studying,0,English
no to malinis nga mag salita madumi nman mag trabaho tsss end of corruption pls tayo,1,Filipino
iba talaga si bayan bago sarili we cannot forget your noble gesture in that ensured the lp unity,0,English
madummy siyang na corrupt pero mas madami tayong di na magpapaloko sa mga let is volt in,1,Filipino
this political ads are utterly annoying empty promises at best,1,English
sabi ni nognog tayong lahat kasi nabibilaran dw ng araw eh,1,Filipino
minutes ago and shameless womanizers very low respect for our women unfit for the presidency,1,English
be like may not have the philippines but at least my daughter still has makati mwahaha fireworks in the middle of the night,1,English
realtalk kung si ang nanalo puta nadaya bukod sa nadaya pina shut up ang lahat ng mga baliw na ipinagbili ang boto,1,Filipino
pnay begging and to withdraw their presidency to favor him why not you nlng kya are you both scared of,1,English
jusko sumingit si di ko kinaya yung baka umattend lang ng seminar,1,Filipino
bday boy at sta clara parish pasay city,0,English
true enough but it is not coming from the man is mouth himself unlike every chance he gets he boasts about his domain,1,English
panahon ay lilipas pero hindi ang pag suporta ko sayo,1,Filipino
chooses mandaluyong to be with the urban poor via inquirer,0,English
checked the presidential race results from my hometown only to find out topped sumakit ulo ko teh huhu,1,English
at si ay nasa bauan ngayon sa sementeryo,0,Filipino
yung commercial talaga para kay pucha maoffend kayo oy gahahahaah,1,English
stress na si karen sakit sa bangs ni,0,Filipino
kung na wow daw kayo sa asiong salonga tv ad ni leila de lima na parang trailer brace yourselves daw kasi si ang bagong darna,1,Filipino
pres now here at pnpa graduation to give presidential kampilan to cc norman pentang,0,English
the information against will be filed after the expiration of his term as via ombudsmanph via abs cbn news,0,English
para sa kaunlaran ng pilipinas si anh dapat nating iboto wag pansinin ang paninira,0,Filipino
if rank the candidates it would be,0,English
this is clear explanation check this out sc says junjun petition already moot should be dismissed,0,English
cory the winner is mga two seconds delayed people whaaaat nagwala cory am sorry made mistake,0,English
why resigned from the cabinet by via,0,English
jusko po lord bigyan nyo po ng common sense si,1,English
anong only gagu fuck you,1,English
wala bang batikos kay lahat ng kalaban nya meron eh,1,Filipino
nakaka bad trip na talaga ads ni plastic,1,English
sasali daw si at for boys,0,English
grabe ang dami ng commercials ni yung nognog at pandak ngayon naman only hahaha sorry di ako nadala sa mga paawa ni,1,Filipino
tama nga naman si ulol tangina mo,1,Filipino
idol ata ni si gustong nagigisa sa sariling mantika,1,Filipino
knew how to use the stage but not the time spent too much time in his closing talking about his cases,0,English
vows to improve pantawid pilipino prog and that only his former colleagues in govt are spreading rumors he would stop it,0,English
aminadong budol budol ang taktika ni ano ito slip of the tongue este slip of the typing finger lang,1,English
go go sago,0,English
mas lalo lang pinapakita ni na threatened siya kay jusme,1,Filipino
ang dami nyong issue tlaga ky,0,English
these haters of who kept on throwing shits about kathryn is sakang legs are just plain trash,0,English
takes apparent swipe against ang babae ay hindi dapat na maliitin at apihin,0,English
ang dami palang nauto ni,1,Filipino
akala mo naman hindi nuisance candidate tong si lol,1,English
and no man has good enough memory to make successful liar abraham lincoln,0,English
at rep nanguna sa survey ng isang political news website,0,English
tingin ba ni mananalo sya sa sinasabe nyang yan,0,Filipino
makati is prime example kept barangays outside the cbd poor despite the billions in annual city budget,0,English
astig kampanya ni sa lopez quezon ah lahat daw ng kandidato nanakawan mga pinoy sya daw hindi linis ah daig pa kleenex,1,Filipino
am not an american but donald trump is really making me cringe same as how and disgusts me,1,English
over wooy ano yaaan kumbaga sa math cannot be kaya negative,1,Filipino
abs cbn apologizes to uplb students over erroneous stories,0,English
ahhh so people would still choose and over but why,0,English
tinawag ni abad na kahipokritohan ang pahayag ni gayong noon umanong bahagi siya ng gabinete ay pinupuri niya ang administrasyon,1,Filipino
on ppp this now became the epicenter of its failure most infra projects remain on drawing boards analysis by paralysis,0,English
ano ang mas sinungaling laundry detergent commercials tv ads ni hahahaha mga punyeta,1,Filipino
no one talks ill of in makati clearly he has been good leader to his constituents pero mali kase robinhood style,0,English
ads are cringy pu etang nognog,1,English
naaawa na ako kay mayor pero at the same time naaawa na rin ako kay and dami na nila sacrifices na ginawa,0,Filipino
yung mga pandak nognog paawa kampanya ni naghahanap ng sympathy votes ang gago,1,Filipino
si na po ang nagsabi na puro ang lumalabas sa results,0,Filipino
ilonggo unite for your fellow ilongo capiz iloilo negros north and south cotabato sultan kudarat,0,English
what is the similarity of torre de manila and answer they are both epal,1,English
it is for me as of noon april pls do not argue with me it is my choice and mine alone,0,English
unlike his rich rivals says he hails from the poor,0,English
on inc ako nga biktima ng bintang bintang husgado lang magsasabi kung may kasalanan,0,Filipino
celebrates rd birthday in pasay,0,English
kaya pala puro mukha ni ang nakikita ko sa mga commercials sa tv rated pala ung palabas,0,Filipino
breaking fomer sec and sen to hold their own presscons tomorrow via,0,English
final senate blue ribbon sub committee hearing re corruption issues ends in whimper camp,0,English
ayos idea nyo sa emojis kaso hindi accurate yung kay darker pa po tas mukhang minion si,1,Filipino
how can you vote for nanunuro nnmn kasalanan nanaman ng tao ang bobobo talaga ng mga dilaw na yan mula pa noon,1,Filipino
think you should fire your pr people dude they are not doing anything good hire olivia pope instead she will handle it,0,English
lacierda on claim that is top ad spender not him why is he defensive talk to nielsen don blame other candidates,0,English
akala ko ang itatanong ni umuwi recently sa bansa si rosemarie sonora nagkita ba kayo,0,Filipino
fighting corruption made me run despite health via,0,English
so disappointed with is reaction to the anti ad chairman pa naman sya sauna sa mtrcb,0,English
junjun wouldi pa rin makakabalik na mayor ng makati,0,English
if is serious with this then he should consider privatization of most public hospitals schools,0,English
won the presidency,1,English
has mixed sentiments on,0,English
kaloka si para ikumpara sarili kay obama experienced community organizer si barry no pero pareho kayong amerikano,1,Filipino
ppcrv partial and unofficial count as of pm,0,English
abs cbn lahat ng artista maka ulol wag kmi lokohin nyo kaya gma and tv ang da best,1,English
ratsadabalitaiz ilagan he is ground warrior lagi syang laman ng kalye kaya napanatili nya ang pagiging no iamalexsantos,0,English
gobyernong may puso para sa magandang pagbabago,0,Filipino
hinding hindi magpapatalo si alam nmin lalaban sya para sa ating mga pilipino,0,Filipino
oras na na pa mamaya na ang miting de avance kitakits,0,English
hindi rin kailangan ng pilipinas ang sinungaling na kagaya ni,1,Filipino
why will vote for,0,English
toni ano ang katangian niyo kung kaya dapat kayong maging big winner nognog pandak at laki sa hirap,0,Filipino
sana ma ban na yung commercial ni sa,0,Filipino
yes is tolerating corruption bcoz it is the source of his campaign fund,1,English
yung singit ni yung kamukha mo,1,Filipino
pag si ang nanalo di mo na ipagdadasal bansa natin,0,Filipino
nognog pandak yan si haha wag nyo ng dugtungan pa sapat na yan,1,Filipino
