text,label,language
pabebe tvc koya bh siya daw ilaw bh flashlight,1,Filipino
good news leads tally per bad news spotted second rank,0,English
watch my new vlog warns gov personnel buying votes lp,0,English
watch give benefits scrap poor,0,English
surprisingly fighter pang debate sobra pagbenta sinungaling,1,Filipino
stands stool he seen program malaban binan laguna,0,English
ganoon takot manalo end,0,Filipino
use davao debate he hand daang matuwid shits,0,English
puro syempre,0,Filipino
nakaiiritang she isda one magic sarap yung sabay pagsasalita girl kfc,0,English
damn masakit mata masakit utak,1,Filipino
nognog pandak laki hirap made hotdog nastiest skank bitch ever met trust her she,1,English
mapapawalang bisa amasamang biro nagawa better him,1,Filipino
yan political ruins my recreation moment watching utang loob,1,English
umaapak mapansin dami achievements yun ikampanya niya,0,Filipino
visited provinces one metro manila,0,English
course asked them far spoken waiting,0,English
you someone voting barf,1,English
nognog nanaman,0,Filipino
pretty alarming gained high votes pres surveys please let him win ijustify,0,English
layunin pamilya kasong tigilan sila uusig nagkakamali sila,0,Filipino
okay saw my year old self,1,English
schools nag mock survey wasak percent lmao yan nanalo,1,English
let forget history cant move learning lessons repeat,0,English
days ground campaigning rewarded converts still counting,0,English
baligtarin natin kabayan survey kandidato hinding mo iboboto retweet sec,1,Filipino
tanggalin mo macho talk malalaman mong siyang sinasabi,1,Filipino
forget mayor ghostbusters sigh cant take instead,0,English
new witness vs corruption hearing,0,English
nag review tapos basa ulit gising stuck jeep mins tapos palang klase shit,1,Filipino
ayaw natin gobernong manhid batang ginagapang edukasyon,0,Filipino
dismissed mayor sinampahan bagong plunder complaint office ombudsman ny,0,English
always remember ten commandments god th thou shall kill th thou shall steal,0,English
good health finish day campaign,0,English
pagkain trabaho makapag aral namamatay kahirapan,1,Filipino
oh eh ikaw nognog pandak laki hirap corrupt sinungaling kawatan you,1,English
honestly scared happen ever becomes he serious threat democracy,0,English
coa ongpin boy scout share alphaland joint venture politiko,0,English
honestly trip yung tanong isko yan yung itatanong ask someone question you reword,0,English
robot napapagod ah idol eh,0,English
tumakbo kwenta yang yan tingin senyora tutulad yan pnoy,1,Filipino
desperate general alam nya talo sya bwisit,1,English
naku naku naku nagalit yo inang kalikasan maguho yan goodbye,1,Filipino
enrile announces he campaign bang magtutulungan kundi kayo kayong corrupt,1,English
whahahaha mismong katandem nagpapahiwatig mananalo you lord,0,Filipino
mean minutes naririnig campaign radyo magiging minutes yun,0,English
atheist she still good plans god fearing mofo though,1,English
nakakairita yung campaign akong pake pandak kang paawa pls hahaha,1,Filipino
camp insisted part him his mean lol,1,English
still highest distrust disapproval ratings grabe media,1,English
reversal roles corrupt go jail punyeta,1,English
iamrinaroen ayaw nyo nyo iboto kayo dinidiktahan nya problema kayo,0,Filipino
anong issue sure titirahin kasi nanguna nanaman go sir,1,Filipino
first thought making attack admin due recent events my conclusion his making,1,English
distributes relief goods cabagan isabela,0,English
mo kilala tinulungan kita kita lol,1,Filipino
malaki pinagkaiba nognog,0,Filipino
toni katangian niyo kayong big winner nognog pandak laki hirap,0,Filipino
jollibee treat woooooh,0,English
pesos cheap buying dasmari cavite tpos bu bully nka dilaw loob precinct pwe,1,Filipino
labanan pagkaalkalde darating eleksyon iprinoklama rep pambato,0,Filipino
bittermo past kayo,0,Filipino
bat ganon weird itsura,1,Filipino
anti anti anti anti anti fair,1,English
kabahan kayo,0,Filipino
looool hahahaha eh ikaw pet sayang blinock mo agad,1,English
fixed peru nag ani way sec abot us trending ani largo sumbong us lol,0,English
promises end poverty unemployment he continu good projects ps,0,English
biglang yung screen ustream,0,Filipino
putik nanakinis maraming boto,1,Filipino
mexicans hate enrique pena nieto he mexico corrupt,1,English
far puro lng nmn accusation binabato ky wla nmn napapatunayan,0,English
epal daling yung tingin dinaig kristeta,1,English
inggitero meanwhile justices carpio de castro brion voted,1,English
your ass,1,English
leading im suprised im wondering spot nd cant believed,0,English
iyak,1,Filipino
part current administration,0,English
inamin paminsan sumasakit tuhod niya umaatake hyperacidity,0,Filipino
nakakadismayang kulelat survey nakakainis,1,Filipino
iloilo accept set decision qualified run presidency sacred,0,English
areng paawa,1,Filipino
kairita yung siyang babaeng nagpapatama social media,1,Filipino
yung alam mong asa rin sumusuko,0,Filipino
ayan napatunayan nandaya layo makahusga oh shut kayo,1,Filipino
palyu,1,English
local news use case excuse run sunstar,0,English
exactly manang mana,1,English
belies crowd sinulog booed,0,English
puta talagang kwenta patutsada karen,1,Filipino
although point he also forgets he still part current administration,0,English
admit joke shit wtf siding pikon father shit rip sir shit,1,English
stage here bgy balayan standing chairs give speech,0,English
lalakeng manloloko parang yan ebidensya parin yan aamin kasalanan,1,Filipino
really happened alfred romualdez yolanda,0,English
jun steps mayor he waits ca decision tro,0,English
init dugo sinabihan manahimik daw bruhh napaghahalataang desperado manalo ah,1,Filipino
matapos mag batuhan putik sina biglang dumating,1,Filipino
nangakong tutulungan nakakulong anak katukayo news,0,Filipino
takes swipe,0,English
darating daw mamaya true,0,English
nognog pandak laki hirap honest tularan,0,Filipino
approves bid he won endorse,0,English
reading articles call unity reminded,0,English
expected number kasi andaming fans,0,English
today editorial cebuanos shamed,0,English
ca junking junjun bid expected spokesman,0,English
claims he always supported continue ps thinks liar he,0,English
taena lt kathryn inc siya hahahaha,1,Filipino
kumanta nmn pinoy,0,English
witness aspillaga gave damaging testimony dra,0,English
mommy kanina mommy oo nagpapicture mommy dahilan magpapicture hahahaha,1,Filipino
anlakas loob,1,English
part welcome apec summit,0,English
natutuwa pambu bully hays they always judged him his looks lalu yung pic,0,English
bullet carrier take responsibility target blank,0,English
etong dinadamay pagka nognog niya,1,Filipino
maroxas investment natin ps kababayan,0,Filipino
gawain pumila hrs comelec kahapon maiboto,0,Filipino
ppcrv results,0,English
nakakastress tong pagmumuka leche,1,Filipino
tagal mag percent mahirap kampante baka natulog paggising kinabukasan yung panalo,0,Filipino
tanginang traffic olongapo putangina,1,Filipino
witness aspillaga gave damaging testimony dra,0,English
grabe yung ibang fans porket inendorse dj ayaw dj yung totoo fans kayo,1,English
hits disrespect women rape laughing matter,0,English
political,0,English
kakacommercial uli hustisya pagbayad cable puro napapanuod eh hahahahaha,1,Filipino
you you results oriented klaseng pamamahala aasahan natin,0,English
voter protests receipt showed instead nagsugod,0,English
kang magagawa pnoy mananalo man mo hawak ulo botante,1,Filipino
akong pake,0,Filipino
able buy three properties even young poor law student,0,English
selfish act insensitivity thinking his benefit filipino people yuck,1,English
puro nakikita nf,0,Filipino
dear nagkamali minute encounter talagang pwedeng presidente ever,0,Filipino
sarap basagin tuwing nakikita,1,Filipino
nation endorsed inc,0,English
standard headlines tuesday amrt stalls sws poll proves voting base growing,0,English
sawang pagsuporta sen sya presidente nya pababayaan sakuna,0,Filipino
nation se eres saying pnoy sss veto news,0,English
tumakbo galit sya nya alam lalong mananalo nya,0,Filipino
tutumbas maga nagawa bansa,0,Filipino
grabe mrt pumasok kamukha alden labas kamukha,1,Filipino
yung layo agwat,0,Filipino
personalities leaving welfareville compound mandulong city,0,English
namatay osmak hirap kwenta doctor nurses mo dun tataray,1,Filipino
honestly changed nung cnb nya alden daw nya magportray lifestory nya hell,1,Filipino
badtrip yung palong palo eh pakitang tao,1,English
retweeted group ombudsman statement aimed palace,0,English
takloban mag aangat satin kahirapan,0,Filipino
paid advertisement argumentum misericordiam really lol funny idk feel,1,English
puro laman news feed,0,English
desperate poor you,1,English
narinig nyo masasabi buksan ilaw hihi,1,Filipino
anog pinagsasabi mong matuwid pilipino pwede shut,1,Filipino
niyo iboto magiging presidente,0,Filipino
decide,0,English
here,0,English
maniwala sweldo,0,Filipino
annoying tvc,1,Filipino
you want prevent presidency wasted game theory,0,English
mapa mapa kid pena akong iboboto maka bili pagkain harang kayo hayop,1,Filipino
utas nabasa fb hahahaha winawalangya,1,Filipino
said lot things though audience really tough he gave,0,English
another people power win,0,English
still mum performance pilipinas debates,1,English
unbelievable,1,English
yung kaibigan iboboto medyo doubt wew,1,Filipino
my coming election,0,English
dati nognog pandak laki hirap,1,Filipino
team welcomes pasay dr lito opposition mayoralty joyceilas,0,English
omg buti,0,Filipino
naiinis tvc arte psh,1,Filipino
running running tangina hirap mamili hahahaha,0,English
sumakit ulo tvc,1,Filipino
oh well bad seems might catch,0,English
galing mahirap alam mahirap,0,Filipino
happening company desperado manalo,1,English
silbi wengweng kesa you,1,English
kakauwi mama kinilig daw sya shakehands jusko,1,Filipino
early last year nag iikot mangampanya ah,1,English
niyo pwesto ok gawin kayong magand,0,Filipino
three disqualified,1,English
mama binoto binoto loyal mo,0,Filipino
don need ofw,1,English
sayang rally unified cause democracy,0,English
family one perpetually disqualified they need ignorant them,0,English
hirap kasi go they need put others sad go,0,English
they represent political dynasties ills present political structure,1,English
srsly sisihin daw administration eh parte nmn sya you still fyi,1,English
trust,1,English
maling gamitin bata selective similar acs voting,0,English
manny pacquiao leads senate bets source,0,English
end kayo maniwala survey yan pulse asia yan baka next week nangunguna,0,Filipino
anong relasyon teacher pamumuno wla posisyon yan hndi naturuan teacher mo,1,Filipino
his minions win goodbye philippines,1,English
mahihirap rin mahihirap panig,0,Filipino
they afraid gt show debate cebu,0,English
ok bautista guanzon rest commission elections,0,English
presidentiable marriott hotel philippine business conference,0,English
question whether bad whether he badder,1,English
learned elections,0,English
annoying,1,English
san juan,0,English
magsasawa pe,0,Filipino
paramihan advertisement,0,English
nognog ung taong laging sinisisi kasalanang,0,Filipino
mukha diring diri normal nangyayari yan tubig nabasa nahahalata tunay mong kulay,1,Filipino
read her face,0,English
my newly recruited volunteers,0,English
corrupt bang pulitiko alam lng eh magmalinis hahahaha panget nung nya,1,Filipino
invites unity beat wtf desperate moves bitch accept fact your losing,1,English
socially relevant pakyu importante diyan vs obama niyo mamaya magtatanong ulit pakingshet,1,Filipino
owning brilliant strategy sympathy poor less educated powerless,0,English
hays kawawa sila kase salitang respeto alam,1,English
pilinas siya solusyon kahirapan,0,Filipino
everytime nakikita yung bitch please mo lokohin,1,English
blinded ambition,0,English
aquino admin promised much delivered little ports airports infra support arriving tourists built,0,English
agree critique incompetence dishonesty massive,1,English
hahaha napamura sunod sunod kasalanan hahahaha,1,Filipino
