text,label
PUTANG INA BINAY. ISA KANG TUNAY NA MALIGNO. WTF.,1
Annoying tv commercial of Binay ??,1
Sana if ever na manalo si Poe or Duterte bigyan nila ng posisyon ung isa't isa pte si MDS ????,0
BINAY AN MO KO KAG GGU KA,1
RT @carlosceldran: Read up. The truth about Yolanda and Mar Roxas. I wish everyone would stop buying KringKring's dad's bullshit... https:/…,1
"Du30, Poe, Roxas, Binay, and Miriam. Kahit sino sa kanila ang maging presidente, if ikaw hindi ka magbabago, wala din",0
Sakim na si Binay,1
"Binay:Delay in construction of houses for Yolanda victims not fault of NHA but DBM, which has not released funds #PHvote (via @ayeemacaraig)",0
@princeangelo111 pakyu sila hahaha kahit may roxas nalang wag duterte,1
"Duterte votes went to Roxas in VCM testing –lawyer via @rapplerdotcom https://t.co/VmAsU0wTyb - This is so alarming. Comelec, ayusin nyo pls",0
Nakakapagtaka yung kay Roxas. Akala ko Duterte x MDS ang labanan eh. Bakit ganun?,0
Mar Roxas is getting so desperate. I hope he gets heart attack or stroke.,1
If Mar Roxas won? Let's see his performance.,0
Mar Roxas at 2nd place!  :) https://t.co/0utX7uqiHZ,0
Selfie with Binay HAHAHAHAHA #HulmangGACP,0
"Nakakabwisit yung commercial ni Binay na nognog at pandak sya, bakit hndi mo pa dinagdagang corrupt ka?",1
"For past campaigns: Mar Roxas spent P279M, Duterte only P85K https://t.co/39IsH0gy3X",0
VP Binay to kick off campaign in Mandaluyong #Eleksyon2016 https://t.co/MCwvV234R0 https://t.co/QfYZK58OOn,0
"RT @IamNancyBinay: Hindi po kami threatened kay Sec. Mar Roxas at Korina. Kami po namimigay ng rosaryo, cell phone atbp. Walang wala po ang…",0
BOObito lang? Panong teritoryo mo yan eh na BOO ka nga dyan at talo ka dyan nung 2010??? Charoterong Binay!  https://t.co/X9wSRDRsqz,1
"Wawa naman si Binay sunog na nga, ginisa pa ?? #PiliPinasDebates2016",0
@ABSCBNNews @chiarazambrano walang arte at nag kakamay. tatak pilipino talaga si Binay ! #OnlyBinayMagAangatSaTacloban,0
"Fans got disappointed of how dumb is Mar Roxas, who would drink a water in a plate? #KpopHalalan2016",1
RT @fadedreceipts: TANGINA ANO TONG ONLY BINAY NA TO,1
"Binay: Tayo ay nangangarap ng gobyerno na hindi manhid, palpak at kapos sa pagkalinga sa mahihirap. @PhilippineStar",1
@thedeanslester Binay? Hahahaha foul,0
Binay cries foul over Inquirer report on alleged dummy bank accounts #halalan2016 #eleksyon2016 #phvote https://t.co/G2FBoYbywu,0
"LP ‘black ops’ vs Poe, Binay, ibinunyag https://t.co/gHdivcrwH7 | via Brigada News Philippines",0
"So basically, in this new advert of Binay, they want to imply that poor people are all nognogs! Shet! Nognog ako?? Quingina mo!",1
Court defers Binay hearing https://t.co/A8FWQGSAws #Manila #News #Asia,0
What a desperate move Mar Roxas?! Fight like a man! Tss. ?? #AyawSaDILAW,1
MAHAL KA DAW NYA DI KANA DAW NYA ULET SASAKTAN HAHAHA. YAAN NYO NA YUN SI BINAY NGA PANDAK EH,1
"When Roxas, Binay and Llamanzares didn't see him coming. https://t.co/b1lqUqdMcq",0
"RT @grpfallenangel: If Mar Roxas wants to salvage what's left of the campaign, he should STOP TALKING, for starters.",0
"yung mga di daw bobo-to kay mar roxas, shut up nalang ?????? wag daw kayong magmarunong ??",1
MAR ROXAS talaga si tatay  @imdanielpadilla ..Sorry pero di kita masusuportahan pag dating dyan.di ko sya gusto para maging President.SORRY,0
Binay: Let’s not judge Iglesia ni Cristo on alleged murder plot https://t.co/sKHgcp6IKv | @MJcayabyabINQ https://t.co/I3q0f6uoaV,0
bakit si roxas ayaw pumunta? di lang kasi boo abutin niya! GO VP BINAY! #binayforpresident #NogNogSinunog #onlybinay https://t.co/ETb9kZQetL,1
RT @SoshiKath: Binay be like... ???????? ##PBBTheBigWeekend https://t.co/1JR2xQQqJP,0
Inuna ang bayan bago sarili. Staying abroad w/ a hefty salary was the easier option but Mar chose to serve. #RoxasNa https://t.co/FICRMDQ5LA,0
I effin hate seeing Mar Roxas' ad on tv. Daang matuwid your face,1
VP Jejomar Binay is coming to town. Sige pag meet mos Provincial Officials sa amung province pareho man mo mga... https://t.co/BXPhnPPbzr,0
Habol Mar Roxas @MarRoxasPH . Habol Leni Robredo @lenirobredo . Good night. God bless. ????????,0
"@buwayahman thing is, you're framing the race between mar and binay which is not the reality on the ground.",0
"RT @interaksyon: #BilangPilipino Binay: There must be sanctity of contracts. Onerous contracts must be exposed, but there must be due proce…",0
Binay: Kahirapan Miriam : Economy Duterte: Criminality Poe : Agriculture Roxas: tsinelas ni Korina #PiliPinasDebates2016,0
"Grace, Chiz back on top; Binay falls 10 points to 2nd - Manila Bulletin https://t.co/gxyioZjZcy",0
RT @patwicksantos: commercial nanaman! antayin ko si binay #PBBTheBigNight,0
"Nog nog, pandak, yan si Binay",1
When will Mar Roxas—the most bitter of them all—reach out also? #thefilipinovotes https://t.co/1oediv2Qoq,1
i am for mds or duterte pero di ko masikmurang pumapangalawa si roxas punyeta,1
Wag lang si Binay at Roxas talaga.,0
"Para kay Binay, pera pera lang yan! Sariling bansa ibebenta magkapera lang sya! https://t.co/jQPZcVnlnc https://t.co/5q9UPjB9WT",1
Watch how Mar Roxas solves an ‘uncomfortable’ situation - Read: https://t.co/kvnDKVHNoy #BeFullyInformed https://t.co/0dYs0RcNse,0
Ewan ko sayo sa Binay. Tse!,1
Di ako kukurap babantayan ko yang si Roxas baka biglang mag number 1 juskupu #Halalan2016 #PHVote #election2016,1
"If Miriam or Duterte won't win the election, the change is too far fetched to reach. Everyone will be ambivalent of this nation's future.",0
"VP Binay, nag-concede na ayon kay UNA Comm Head Joey Salgado @UNTVlife",0
@ciARArose13 @benzskiiii binay na tangkad! Hahah pwede narin! Hahahahaha.,0
RT @IamNancyBinay: Leave Mayor Binay alone!! Ohana means family!,0
"Nognog tapos black na yung background. Kahit di sya nagpakita sa ad na yun, Binay na Binay.",1
anyare na sa botante? 31% si Binay 5% si Miriam.ayos lang din sana kung si Duterte eh.hay naku!!!,1
"Desperate moved! ""@MJcayabyabINQ: VP Binay also accompanies his daughter Abby in singing on stage #VotePH2016 https://t.co/cGOUdJpYxD""",1
VP Binay: Ramdam ko ang pagkauhaw ng bawat Pilipino sa pagbabago! #OnlyBinay,0
"RT @krizzy_kalerqui: Hilarious ?? RT @ihateposh: “Kris Aquino: I got sunburned. Nancy Binay: Kung sunog ‘yan, ano ako?“ https://t.co/pssYBC…",1
May bagong commercial si Binay. Saan kaya galing ang pera niya? a. Sa bulsa niya b. Sa bulsa natin,0
Mar Roxas on panic mode,0
"Yung mga nababayaran ni Mar Roxas para iboto, nakakababa ng tingin. Nababayaran pala pagkatao niyo ???? #DuterteTillTheEnd",1
"kahit may issues si binay, nakakatuwa pa din kasi vice president ??",0
"If Grace Poe is disqualified, some are saying there will be People Poewer.  No. I don't think so.  But there will be ""Poetic justice.""",0
VP Binay to visit Lando victims in Isabela province today. #LandoPH @rapplerdotcom,0
Ginagamit mo pa yung Diyos kang hayop ka Magpanggap kayo sa impyerno ni Grace Poe at Mar https://t.co/llbgygzM9v,1
"RT @News5AKSYON: Duterte o Binay? Trillanes: Wala akong itutulak, lulunukin ko nalang ang mandate ng tao.",0
Abangan next week:  MMK Ep tungkol kay Mar Roxas at asawang si Korina Sanchez.,0
Also now that Ariana is VP I think this is mandate that Binay should leave office.,0
"In new Mar Roxas ad, Daniel Padilla tells voters: Huwag magpaloko sa eleksyon https://t.co/R5rvKfSl92",0
Time will come. Karma will strike you down Mar Roxas. #DayaangDILAW,1
Nakakainis yung bagong commercial ni MarRoxas. Pwede bang bago ka manira ng kapwa mo kandidato ee ipakita mo muna mga nagawa mo. #Election16,1
Nakakastress tv ad ni mar roxas bwiset!,1
PUTANGINA!! MAY MUSIC VIDEO SI BINAY!!!! SHIT GOT REAL!!!!,1
VP Binay is expected to be here also,0
Pnoy - Tuwid na daan Duterte - Bubulagta ka sa daan Binay - Namigay ng limang daan INC - Hinarangan ang daan #APEC2015 - Walang Madaanan,0
"Si PNoy haharap daw sa Senado , pabor si Binay. E ikaw nga , Nognog, di pa humaharap kahit ilang beses inimbitahan. #BinayPapanoKaYumaman",1
That radio ad of Binay on taxes? Tanga lang maniniwala dun.,1
May Partial na PPCRV. 1. Duterte 2. Roxas 3. Poe 4. Binay 5. Santiago,0
May nagawa naman si Binay. Wag kayong masyadong mainit. Haha,1
I thought that anti-Duterte commercial from abs-cbn was just a normal commercial until they used children I mean thats not cool bruh. ??,0
"Senator Antonio ""Sonny"" Trillanes IV Nabasa nyo po ba ito? Ginoong Mar Roxas Ano po may sasaabi nyo dito? Madam... https://t.co/zejoVyopKv",0
What more can you ask from Binay He knows what he is doing YES TO VP BINAY #MambobolangDuterte,1
Binay camp pinalagan ‘nega’ TV ads ng LP: PINALAGAN ng kampo ni Vice President at United Nationalist Alliance ... https://t.co/CU8MUN1gvg,1
Pa reserve daw ng seat si @PeejDasal sa VIP section please. She's looking forward to seeing Mar Roxas naman.  https://t.co/VlZSMc6tE3,0
MAR ROXAS: I DON’T NEED OFW VOTE https://t.co/usxIxfeNrd,0
Binay is striving so hard to dodge away with the senate inquiry against his corruption stint with an overwhelming evidence. Tsk. #PoliticsPH,1
"Did Binay just call Lourd de Veyra, ""Lords""?????",0
"RT @mnanicas: Alma Moreno: ""Dapat laging bukas ang ilaw."" Binay: ""Nakakaoffend ka na Alma ha""",0
Sobrang fail nung analogy ni Nancy Binay re sa family of politicians at family of doctors. -_-,1
RT @beeyotchWP: Si Binay ganito ganyan nagawa sa Makati. Bumalik na lang siya sa Makati at dun naman pala siya pinaka productive ??,0
Binay is in VSU.,0
RT @Politiko_Ph: Libre! Binay treats some Lando victims at Jollibee https://t.co/RjmoJyOqQ5 @MARoxas @sengracepoe @senmiriam,0
Binay is a coward. He won't own up to his sins. https://t.co/Gz4qaycpAh,1
Gusto mo matry magdroga? Lapitan mo si mar roxas sasamahan ka pa nga niyang bumili eh,0
Ano daw pinag kaiba ni Binay at Alma?? Si Binay = Nognog Si Alma = Moreno Hahahaha. Havey na havey sakin. ????????,1
MAR ROXAS GETS MORE VOTES THAN MIRIAM. ???????????????????????????????? #HalalanResults https://t.co/9FFeAgGTod,0
Nakakaurat commercial ni Binay ha! #OTWOLHotSeat,1
Kasama mo kami sa bawat laban mo kahit saan at kahit kailan VP BINAY Only B1NAY #OnlyBinayWinner,0
"RT @lzbthdmvvs: If you're against Mar Roxas, then iappreciate mo nalang si poging DJ and ignore Mar. #RespectDJPDecisionForMarRoxas https:/…",0
Mas masakit yung mas mataas pa votes nila Binay at Roxas kay Miriam. :((( I just cant,0
"Sometimes I look for funny posts on Facebook to have a good laugh, sometimes I wait for that Binay ad to air and have an even better laugh",0
Karl na binay hater si sir ba hahahaha,0
"Sorry Duterte, kay Miriam na ang boto ko eh ?? ikaw kasi papalit palit ng desisyon ??",0
@ellamikayy hahahaha maka binay ya mama mu dang!!,0
Ikaw Na Ba: Panayam kay Mar Roxas (Ikatlong Bahagi) https://t.co/1XvXwNmp1s https://t.co/WQjYVG88dW,0
"Can we say ""Cookfest"" will start later around 12mid? See how Mar Roxas reaching from 3rd place to 2nd? Leni's votes coming from? #novotel ????",0
"Kung ako'y tatanungin, Iboboto'y wala parin. Tatlo nalang siguro ang pagpipilian DUTERTE, ROXAS o SANTIAGO nlang. #PHVote2016 #Eleksyon2016",0
Duterte lawyer: Votes went to Roxas in VCM testing via @rapplerdotcom https://t.co/EKhAyM6fGq,0
@DanielleTTweets me too. He'll always be my 2016 candidate. I just feel that Mar Roxas deserves more than what he's getting. ??,0
bat ganun naririnig ko palang yung Mar Roxas napapamura na ako,1
"You just lost Mar Roxas. But in the first place, I doubt that he'll win it next year.   https://t.co/2Vamrynz4c",0
"In Photo: VP Jejomar Binay, Rep. Pacquiao &amp; Princess Jacel Kiram joined boodle fight after an event in Tagum City https://t.co/61OdzY2NEv",0
Tangina nung mga Binay memes ngayong Black Saturday pota naman,1
"In an all-star 2016 cast, Binay, Roxas or Poe is no match to Duterte – Salceda https://t.co/5gKC498VYq",0
Duterte is on the top .. And Roxas is on 2nd .. So it means pwedeng magkaroon ng hokus pokus/ dayaan if ever.,0
"shut up binay shut up, sana i ban yang ads mo hahahha ??",1
Hindi po ako naniniwalang magkalapit si Roxas at Duterts. This elections is Duterte vs Poe. Srsly.,0
bakit? anyways... ok lang sakin kahit sino manalo wag lang si mar roxas... sorry talaga..,0
Grace Poe: Mar Roxas partly to blame for MRT woes https://t.co/XyqEyYwllq,0
Lots of anti-Binay commercials airing recently. I guess we partly have to thank the MRT for that? :D,1
RT @PHPolls: Naiinis ka ba sa commercial ni Binay?,0
"Trillanes, nilinaw na mas malala kung magiging presidente si Duterte kaysa VP Binay #DZMMTeleIkawNaBa #Halalan2016",0
How much do you hate me? From 0 to Mar Roxas. With Mar means you totally despise me.,1
Shudaap Binay please! #PSYPagyanig,1
"Partial and Unofficial Results of PPCRV Duterte-6,243,526 Poe-3,601,483 Roxas-3,454,782 Binay-2,120,181  #HalalanResults",0
@marianmatibag @junyyyyyyy Bading yun! Parang si Binay! Hahahaha.,1
Pinambiling gluta ni Binay https://t.co/XUGLVpAFt9,1
Tama si Binay walang kasalanan si bapa sajid Ampatuan at Wala siya Doon Nung nangyari yun,0
NOGNOG. PANDAK... YAN SI BINAY LUL,1
FULL VIDEO: Binay answers questions from UP Los Baños students https://t.co/WqTbKXlGHZ via @YouTube,0
As of the moment : 631 814 ~ Duterte ; 360 198 ~ Roxas,0
Wala ka ng pera. Ubos na kakabili ng artista. #NoToMar MAR ROXAS NATION,1
"If Duterte and Miriam run for the same post in 2016, wala na. Mahahati boto. For sure si Nognog, pandak, laki sa hirap mananalo. Tandem na!",1
#MIRIAM2016  #MiriamDuterte  #DuterteForPresident  #SiMiriamAngSagot  #Duriam2016  silang dalawa lang pagpilian niyo. MAR BINAY UWI!,1
Nancy Binay for Darna daw hahahahahahahahahahahaha ????????????????????,0
@KhelMiraflor diba si Duterte unang nag-announce na tatakbo kesa kay Miriam? Tapos binawi biglang si Miriam naman nag-announce? Tama ba? ????,0
Ayan na ang sumpa ng langit sa iyo Binay! https://t.co/zbNvYX1SaE,1
Mar Roxas makes me sick!,1
"RT @haroldbesh: Toni: ""Ano ang katangian niyo kung kaya't dapat kayong maging Big Winner?"" Binay: ""Nognog, pandak, at laki sa hirap."" © H…",0
Why is Binay silent on this? Dahil siya ang may pakana? #LaglagBala - Bongbong slams Palace 'inaction' on #TanimBala https://t.co/4wpzTyqCyv,0
Hala ulol tong si Binay https://t.co/WxCZLYeT63,1
Tanggapin na lang natin MAR ROXAS NATION,0
"Anong kinalaman nung namatay ang nanay niya ng maaga?! WHAT?! #BinayAd Wag ako Binay, iba na lang.",1
RT @ChrisPilotin: Made my night!!! Yan si Binay! ???????? https://t.co/9SEpoUnO1C,0
6. OTWOL Disappointment 7. #RoxasRobredo 8. POWER VOTE FOR MENG  10. YLONAs BirthMonthDayNine 2016/2/9 08:16 PHT,0
Ito ang pagkakaiba ng mga presidentiable sa issue natin laban sa china tungkol sa west phil sea: 1. Binay -... https://t.co/Sq518fW5oV,0
"Seeing anti-Duterte makes me think, ano kayo maka-Binay/Poe? Di bale sana kung Miriam kayo mejo respected parin e.",0
I'm getting tired of seeing Grace Poe on the telly,0
Anak ng putakte. Tatlong debate na ang lumipas pero hanggang ngayon si Binay pa lang ang eliminated sa listahan ko. #PiliPinasDebates2016,1
"Puros nlang sila DESCRIBE DUTERTE , MAR, POE ETC .. nkakasawa na ?????? Para maiba .. DESCRIBE PRINCES IN ONE WORD ???????????????",1
"RT @REIDuctive: Toni: ""Ano ang katangian niyo kung kaya't dapat kayong maging Big Winner?""Binay: ""Nognog, pandak, at laki sa hirap.""",0
"Siguro kung hindi tumakbo si Grace Poe at nagsanib pwersa sila ni Mar Roxas, may laban sila kay Duterte. #Election2016",0
Senator Grace Poe is always ready when it comes to debates. I hope it comes from experience &amp; not from mere studying. #PiliPinasDebates2016,0
No to #Roxas #Binay #Poe ?????? malinis nga mag salita madumi nman mag trabaho! Tsss. ?????? End of Corruption pls. Duterte tayo! #DU30 ??????,1
#MarRoxas Iba talaga si Mar! Bayan bago sarili!We cannot forget your noble gesture in 2009 that ensured the LP unity https://t.co/ldmAImfqc6,0
@raggster @Paulelli @dzbb gago ka pala Escudero alam mong maraming kaso si Binay ng corruption you still side him @NOTOESCUDERO SA LEYTE,1
MaDUMMY siyang na-corrupt! Pero mas madami tayong di na magpapaloko sa mga Binay! Let's volt in!!! #NoToBinay ???? https://t.co/nhvA9l8nqJ,1
This Binay Political Ads are utterly annoying. Empty promises at best.,1
Sabi ni binay nognog tayong lahat. Kasi nabibilaran dw ng araw eh??,1
@PilStarNgayon 3m3 minutes ago #Binay and #Duterte: Shameless womanizers! Very low respect for our women.UNFIT for the presidency!,1
"Binay be like: I may not have the Philippines, but at least my daughter still has Makati. Mwahaha ?? *fireworks in the middle of the night*??",1
"REALTALK: Kung si MAR ROXAS, ang nanalo puta nadaya, bukod sa nadaya Pina SHUT UP, Ang lahat ng mga baliw na ipinagbili ang boto. ??",1
haha! no wonder alma moreno is on jojo binay's senate slate..  #pordiosporsanto #prayforalmamoreno,1
ABSCBN WORST STATION DUTERTE TILL THE END https://t.co/x3jP9dahMB,1
Pnay/ Roxas begging Poe and Binay to withdraw their Presidency to favor him..why not you nlng kya!are you both scared of Digong?#botaya ????,1
"Jusko sumingit si Binay di ko kinaya yung ""baka umattend lang ng seminar"" #PiliPinasDebates2016",1
"Bday boy VP Binay at Sta Clara parish, Pasay City @manila_bulletin https://t.co/aljLQnlzDG",0
@ruaisu @artonico_ True enough but it's not coming from the man's mouth himself unlike Binay.Every chance he gets he boasts about his domain,1
Panahon ay lilipas pero hindi ang pag suporta ko sayo VP Binay #MambobolangDuterte,1
Binay chooses Mandaluyong to be with the urban poor https://t.co/v0iOhz0KEj | via INQUIRER,0
checked the Presidential race results from my hometown only to find out VP Binay topped. :3 sumakit ulo ko teh.. huhu,1
At si Binay ay nasa Bauan ngayon sa sementeryo.,0
Yung commercial talaga para kay binay pucha maoffend kayo oy GAHAHAHAAH #PSYCaloy,1
Stress na si Karen! Sakit sa bangs ni Binay! #PiliPinasDebates2016,0
"#NEWSROOM5 | VP BINAY: KAHIRAPAN, DI KORAPSYON ANG 'MORAL PROBLEM' NG BANSA @News5AKSYON @DSJester @anapuod @deeyaki https://t.co/l2w2uDdJlz",0
"Kung na-wow daw kayo sa Asiong Salonga TV ad ni Leila de Lima na parang trailer, brace yourselves daw kasi si Mar Roxas ang bagong Darna....",1
